date,stock_id,name,market,open,high,low,close,volume,ret1,mom3,mom5,mom10,mom20,mom60,ma5,ma10,ma20,ma60,vol20,vol_ma5,vol_ma20,volume_ratio,vol_dry_ratio,high_20,low_20,high_60,low_60,range_20,ma_max,ma_min,ma_converge_pct,ma20_slope,kd_k,kd_d,kd_cross,macd_diff,macd_signal,macd_hist,macd_cross,obv_proxy,obv_mom5,obv_up_count_3,low_non_down_count_3,obv_up_count_5,low_non_down_count_5,obv_up_count_10,low_non_down_count_10,history_count,has_60d_history,turnover,liquidity_score,liquidity_level,liquidity_tag,ma5_label,ma10_label,ma20_label,ma5_status,ma10_status,ma20_status,kbar_type,k_bar_type,k_structure,kline_structure,tech_reason,kbar_reason,tech_decision_hint,strategy_type,strategy_name,entry_score,action,action_label,action_sub,note
2026-05-04,2327,國巨*,TWSE,327.0,345.0,314.0,342.5,54798027.0,0.0804416403785488,0.0490045941807044,0.1531986531986531,0.0821484992101106,0.3618290258449304,0.1749571183533447,322.6,316.3,304.1,279.975,0.0373170996702672,40583812.0,42688455.65,1.283673212478934,0.9506975921720888,345.0,245.0,345.0,240.0,0.2919708029188556,322.6,304.1,0.0540145985399882,0.0588440111418565,71.44836500549012,61.12533817991266,0,14.13467362857807,12.353991672980287,1.7806819555977818,0,5098386990.0,0.0150876309584502,1.0,1.0,3.0,3.0,6.0,5.0,2752,True,18768324247500.0,99.23,HIGH,高流動性,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,一般K棒,一般K棒,整理後轉強,整理後轉強,MA5：站上｜↑ 強勢｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：一般K棒｜K線：整理後轉強,K棒型態：一般K棒｜K線結構：整理後轉強,技術面偏強，若符合原策略可小量試單或續抱觀察。,ALPHA,ALPHA Trend Momentum,118.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性
2026-05-04,8150,南茂,TWSE,71.2,76.7,70.7,76.5,43860152.0,0.0959885386819485,0.1200585651537335,0.0959884907637329,0.1367012857513072,0.3783783783783783,0.1608497455035487,69.88,71.24000076293945,67.13500072479248,62.29500017801921,0.0562404796762449,23636801.6,33085967.7,1.3256421089959536,0.7144056300339071,80.69999694824219,55.59999847412109,80.69999694824219,50.70000076293945,0.3281045552129803,71.24000076293945,67.13500072479248,0.0536601312169059,0.0541728834312983,47.777970297031,45.94959900662943,1,2.9789848159649357,2.7046949097290702,0.274289906235865,1,2559138463.0,0.0232577640143314,2.0,2.0,3.0,3.0,6.0,5.0,2752,True,3355301628000.0,97.3,HIGH,高流動性,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,突破長紅K,突破長紅K,整理後轉強,整理後轉強,MA5：站上｜↑ 強勢｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：突破長紅K｜K線：整理後轉強,K棒型態：突破長紅K｜K線結構：整理後轉強,均線收斂整理中，等待突破或跌破確認。,ALPHA,ALPHA Trend Momentum,118.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性
2026-05-04,2049,上銀,TWSE,320.0,335.0,310.5,318.5,12388820.0,0.0192000000000001,0.058139534883721,0.0851788756388416,0.0945017182130585,0.3640256959314776,0.3787878787878789,307.1,303.8,280.275,250.78333333333333,0.0298141476515099,8766243.8,9720674.95,1.2744814597467842,0.9018143128013966,335.0,225.5,335.0,211.0,0.3437990580836929,307.1,280.275,0.0842229199369413,0.0676126083227593,66.56740660297571,67.98509829169825,0,19.09047490456203,16.834167190561253,2.2563077140007763,0,594759651.0,0.0795588255281767,3.0,3.0,5.0,4.0,8.0,7.0,2752,True,3945839170000.0,95.13,HIGH,高流動性,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,十字K／猶豫,十字K／猶豫,高檔出貨疑慮,高檔出貨疑慮,MA5：站上｜↑ 強勢｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：十字K／猶豫｜K線：高檔出貨疑慮,K棒型態：十字K／猶豫｜K線結構：高檔出貨疑慮,技術面偏強，若符合原策略可小量試單或續抱觀察。,ALPHA,ALPHA Trend Momentum,118.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性
2026-05-04,3033,威健,TWSE,36.55,38.75,36.45,37.9,30818909.0,0.0601398601398601,0.0469613259668506,0.0953757708500226,0.0937950456277405,0.1625767415322492,0.2305195110003857,36.27,35.549999771118166,34.54750001907349,32.51750001271566,0.0186215685106048,11367864.6,5781145.9,5.330934304910034,1.966368743608425,38.75,31.700000762939453,38.75,28.450000762939453,0.186015810999328,36.27,34.54750001907349,0.0454485483082075,0.0283524403870238,75.3952701105244,74.80745760812673,1,1.0413867819030995,0.8347337452832058,0.2066530366198939,0,946000476.0,0.0472335816166078,1.0,2.0,3.0,3.0,5.0,6.0,2752,True,1168036651100.0,94.59,HIGH,高流動性,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,突破長紅K,突破長紅K,整理後轉強,整理後轉強,MA5：站上｜↑ 強勢｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：突破長紅K｜K線：整理後轉強,K棒型態：突破長紅K｜K線結構：整理後轉強,技術面偏強，若符合原策略可小量試單或續抱觀察。,ALPHA,ALPHA Trend Momentum,118.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性
2026-05-04,3605,宏致,TWSE,87.5,87.7,84.2,85.8,12666397.0,-0.0149253731343282,0.0263157894736842,0.1230366267851059,0.321563443456397,0.5185840707964602,0.349056636139891,83.1,78.05021514892579,71.12643070220948,65.06070779164631,0.0363873559973368,17691432.2,8739094.75,1.4493946298041909,2.0244010056075883,90.7,56.20000076293945,90.7,54.5,0.4020978932011474,83.1,71.12643070220948,0.1395520897162117,0.1001524626689904,86.1035831446723,87.45095334136549,0,6.025380323713279,4.115365283355876,1.9100150403574023,0,777394175.0,0.0447542629787511,1.0,2.0,3.0,4.0,7.0,8.0,2752,True,1086776862599.9999,92.5,HIGH,高流動性,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,一般K棒,一般K棒,整理後轉強,整理後轉強,MA5：站上｜↑ 強勢｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：一般K棒｜K線：整理後轉強,K棒型態：一般K棒｜K線結構：整理後轉強,技術面偏強，若符合原策略可小量試單或續抱觀察。,ALPHA,ALPHA Trend Momentum,118.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性
2026-05-04,2233,宇隆,TWSE,315.5,325.0,301.0,318.5,6301467.0,0.0616666666666667,0.274,0.318840579710145,0.3758099352051836,0.4124168514412416,0.3611111111111111,277.7,262.0,242.45,236.95833333333331,0.0446093393295803,3462919.2,1797785.8,3.505126695293731,1.926213456575304,325.0,209.0,325.0,205.0,0.364207221348935,277.7,242.45,0.1106750392461203,0.0556220746704881,83.60149170689887,73.13292262733017,0,15.807664303544868,7.629908691668644,8.177755611876226,0,273791454.0,0.0675093890927187,3.0,3.0,5.0,4.0,9.0,8.0,2752,True,2007017239500.0,91.32,HIGH,高流動性,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,十字K／猶豫,十字K／猶豫,整理後轉強,整理後轉強,MA5：站上｜↑ 強勢｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：十字K／猶豫｜K線：整理後轉強,K棒型態：十字K／猶豫｜K線結構：整理後轉強,技術面偏強，若符合原策略可小量試單或續抱觀察。,ALPHA,ALPHA Trend Momentum,118.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性
2026-05-04,6695,芯鼎,TWSE,46.1,51.1,45.25,50.3,6943133.0,0.0817204301075267,0.214975845410628,0.1630057803468207,0.2450494579258735,0.2815286624203821,0.1265397151408021,45.17999999999999,44.30000022888184,41.59999992370605,41.50250006357828,0.0399210546698069,3776579.4,1786306.6,3.886865222353204,2.114183197889991,51.1,37.79999923706055,51.1,37.150001525878906,0.2644135340492056,45.17999999999999,41.59999992370605,0.0711729637420033,0.0366955320719245,67.80617754910133,58.32635976303395,0,1.6524236475338585,0.7732666917570772,0.8791569557767811,0,521658790.0,0.033776212193755,3.0,2.0,3.0,2.0,7.0,6.0,1775,True,349239589900.0,86.24,HIGH,高流動性,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,突破長紅K,突破長紅K,整理後轉強,整理後轉強,MA5：站上｜↑ 強勢｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：突破長紅K｜K線：整理後轉強,K棒型態：突破長紅K｜K線結構：整理後轉強,技術面偏強，若符合原策略可小量試單或續抱觀察。,ALPHA,ALPHA Trend Momentum,118.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性
2026-05-04,4766,南寶,TWSE,358.0,384.0,351.0,374.5,2032258.0,0.0446304044630403,0.0823699421965318,0.0776978417266187,0.0776978417266187,0.190779014308426,0.1795275590551182,355.0,352.5,346.125,328.6083333333333,0.0294227375734878,1672066.8,1211660.05,1.677250974809311,1.3799801355173826,389.0,307.0,389.0,301.0,0.2189586114813913,355.0,346.125,0.0236982643524066,0.0282213145190398,48.42329017630573,41.41624107975993,1,8.381583607381003,6.961066480014974,1.420517127366029,0,70574244.0,0.1188050707277856,3.0,2.0,4.0,3.0,5.0,7.0,2131,True,761080621000.0,82.56,HIGH,高流動性,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,一般K棒,一般K棒,整理後轉強,整理後轉強,MA5：站上｜↑ 強勢｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：一般K棒｜K線：整理後轉強,K棒型態：一般K棒｜K線結構：整理後轉強,技術面偏強，若符合原策略可小量試單或續抱觀察。,ALPHA,ALPHA Trend Momentum,118.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性
2026-05-04,6834,天二科技,TWSE,37.95,40.95,37.75,39.35,1550118.0,0.0465425531914893,0.0368906455862976,0.1455604584566678,0.0549598071010846,0.2316118641738567,0.1438952980975085,37.52,37.04000030517578,36.04500015258789,32.41083344777425,0.0415219655416209,933368.2,978939.25,1.58346700267662,0.9534485413676068,40.95,31.049999237060547,40.95,26.100000381469727,0.2515883294202762,37.52,36.04500015258789,0.0374841130209562,0.0491922553459292,64.15204371077107,55.52241315056593,0,1.5655257041968866,1.4864591032153238,0.0790666009815628,1,61765349.0,0.0663886319833082,2.0,2.0,4.0,3.0,6.0,5.0,1134,True,60997143300.00001,70.02,HIGH,高流動性,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,上影壓力K,上影壓力K,整理後轉強,整理後轉強,MA5：站上｜↑ 強勢｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：上影壓力K｜K線：整理後轉強,K棒型態：上影壓力K｜K線結構：整理後轉強,技術面偏強，若符合原策略可小量試單或續抱觀察。,ALPHA,ALPHA Trend Momentum,118.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性
2026-05-04,1568,倉佑,TWSE,28.5,31.0,28.5,30.2,1657016.0,0.0596491228070175,0.0413793103448276,0.0863309650649191,0.1913214810866634,0.339246165044955,0.2104208046702289,28.8,28.44000015258789,26.245000076293945,23.88416668574015,0.0355631965921493,610457.4,645095.0,2.56863872762926,0.9463062029623528,31.0,22.100000381469727,31.0,20.64999961853028,0.2947019741137606,28.8,26.245000076293945,0.0846026464775315,0.0636271560782296,72.08482986070935,70.59970156488924,1,1.6615332497235151,1.392306529575802,0.2692267201477132,0,402216149.0,0.0061068760681732,2.0,2.0,4.0,3.0,7.0,5.0,2752,True,50041883199.99999,69.53,HIGH,高流動性,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,突破長紅K,突破長紅K,整理後轉強,整理後轉強,MA5：站上｜↑ 強勢｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：突破長紅K｜K線：整理後轉強,K棒型態：突破長紅K｜K線結構：整理後轉強,技術面偏強，若符合原策略可小量試單或續抱觀察。,ALPHA,ALPHA Trend Momentum,118.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性
2026-05-04,6525,捷敏-KY,TWSE,94.5,96.1,93.8,95.9,938444.0,0.0378787878787878,0.0631929046563193,0.0334051384299334,0.0596685082872929,0.1913043478260869,0.1972534560157777,91.86,92.3899998474121,88.66000007629394,83.61499997456869,0.0211550389739909,692858.2,559134.05,1.6783882147760418,1.2391629520684684,97.8000030517578,79.5999984741211,97.8000030517578,74.9000015258789,0.1897810696292692,92.3899998474121,88.66000007629394,0.0388946795732978,0.0306905324860563,54.524807048540616,52.58429208623164,1,2.817920830588008,2.523146842505959,0.2947739880820492,0,233835110.0,0.0053059674475859,3.0,3.0,4.0,4.0,8.0,8.0,2445,True,89996779600.00002,67.98,HIGH,高流動性,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,突破長紅K,突破長紅K,整理後轉強,整理後轉強,MA5：站上｜↑ 強勢｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：突破長紅K｜K線：整理後轉強,K棒型態：突破長紅K｜K線結構：整理後轉強,均線收斂整理中，等待突破或跌破確認。,ALPHA,ALPHA Trend Momentum,118.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性
2026-05-04,2850,新產,TWSE,136.5,136.5,129.5,130.0,817317.0,-0.0225563909774436,0.0358565737051792,0.0441767068273093,0.0358565737051792,0.1063829787234043,0.1304347826086955,128.0,125.75,124.125,118.54166666666669,0.0176838683811473,606740.4,387268.25,2.110467356928945,1.5667186762663825,136.5,116.5,136.5,111.0,0.1538461538449704,128.0,124.125,0.029807692307463,0.0228677379478956,65.03168134688298,60.988667459020576,0,2.7675645300469256,2.1979061566855416,0.569658373361384,0,64341599.0,0.0123633015056257,2.0,2.0,3.0,3.0,5.0,5.0,2752,True,106251210000.0,67.28,HIGH,高流動性,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,一般K棒,一般K棒,整理後轉強,整理後轉強,MA5：站上｜↑ 強勢｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：一般K棒｜K線：整理後轉強,K棒型態：一般K棒｜K線結構：整理後轉強,技術面偏強，若符合原策略可小量試單或續抱觀察。,ALPHA,ALPHA Trend Momentum,118.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性
2026-05-04,2423,固緯,TWSE,58.4,63.2,58.1,61.9,670524.0,0.0765217391304347,0.1053571428571429,0.093639605455152,0.20428011989133,0.3045310643776981,0.1254545454545454,58.11999999999999,58.08999954223632,53.63249977111816,50.21666662851969,0.0372456757208983,352031.4,366515.25,1.8294573008899304,0.9604822718836368,64.5,47.0,64.5,44.650001525878906,0.2827140549227348,58.11999999999999,53.63249977111816,0.0724959649242218,0.0512054114439315,58.78092060802858,57.583088246094505,1,2.761112720306436,2.1431756627853056,0.61793705752113,0,108259346.0,0.0027158239599383,2.0,2.0,2.0,3.0,5.0,7.0,2752,True,41505435600.0,60.95,HIGH,高流動性,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,突破長紅K,突破長紅K,整理後轉強,整理後轉強,MA5：站上｜↑ 強勢｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：突破長紅K｜K線：整理後轉強,K棒型態：突破長紅K｜K線結構：整理後轉強,技術面偏強，若符合原策略可小量試單或續抱觀察。,ALPHA,ALPHA Trend Momentum,118.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性
2026-05-04,2486,一詮,TWSE,280.0,297.5,279.0,297.5,16433973.0,0.0998151571164509,0.2906724511930585,0.328125,0.6081081081081081,1.0517241379310347,1.8199052132701423,255.3,234.4,204.625,161.79166666666666,0.0453960894487885,15280134.0,11147603.65,1.4742157611604711,1.370710197433329,297.5,142.5,297.5,112.5,0.5210084033595933,255.3,204.625,0.170336134453209,0.157217588009856,93.83172915723624,89.8266055811329,0,29.95901228680418,21.65551490463149,8.303497382172687,0,3118260728.0,0.02511643157254,3.0,2.0,5.0,4.0,10.0,8.0,2752,True,4889106967500.0,96.16,HIGH,高流動性,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,突破長紅K,突破長紅K,整理後轉強,整理後轉強,MA5：站上｜↑ 強勢｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：突破長紅K｜K線：整理後轉強,K棒型態：突破長紅K｜K線結構：整理後轉強,技術面偏強，若符合原策略可小量試單或續抱觀察。,ALPHA,ALPHA Trend Momentum,116.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性
2026-05-04,2465,麗臺,TWSE,76.1,81.4,75.0,81.4,6841042.0,0.1,0.1712230215827339,0.2041420390144221,0.3476820851589459,0.556405376432946,0.448398556849815,72.74,70.49000045776367,64.53500038146971,57.757500127156575,0.0414035797902668,3117995.0,2334665.95,2.930201641909412,1.335520826866044,81.4,51.5,81.4,47.95000076293945,0.3673218673173548,72.74,64.53500038146971,0.1007985211109272,0.0816223918552336,87.06151034707324,79.19592139523682,0,4.838296287642507,3.4605778942639343,1.3777183933785726,0,574156604.0,0.0279106810013169,3.0,3.0,5.0,4.0,8.0,7.0,2752,True,556860818800.0001,87.64,HIGH,高流動性,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,突破長紅K,突破長紅K,整理後轉強,整理後轉強,MA5：站上｜↑ 強勢｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：突破長紅K｜K線：整理後轉強,K棒型態：突破長紅K｜K線結構：整理後轉強,技術面偏強，若符合原策略可小量試單或續抱觀察。,ALPHA,ALPHA Trend Momentum,116.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性
2026-05-04,3711,日月光投控,TWSE,497.0,525.0,497.0,525.0,27594760.0,0.098326359832636,0.0595358224016144,0.0584677419354837,0.1877828054298642,0.4542936288088643,0.7073170731707317,496.5,484.15,445.15,373.1333333333333,0.0372038986769695,27903648.4,23220971.0,1.1883551295077197,1.2016572605857008,525.0,348.5,525.0,279.0,0.3361904761898358,496.5,445.15,0.0978095238093375,0.0889187866925417,72.47222478185567,71.89133307976452,1,37.47850560056981,33.95838739740705,3.5201182031627525,0,2134080655.0,-0.0280462783219889,1.0,2.0,1.0,3.0,4.0,6.0,2752,True,14487249000000.0,98.3,HIGH,高流動性,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,突破長紅K,突破長紅K,整理後轉強,整理後轉強,MA5：站上｜↑ 強勢｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：突破長紅K｜K線：整理後轉強,K棒型態：突破長紅K｜K線結構：整理後轉強,技術面偏強，若符合原策略可小量試單或續抱觀察。,ALPHA,ALPHA Trend Momentum,114.0,TEST,試單,強勢試單,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性
2026-05-04,2328,廣宇,TWSE,50.1,54.5,49.35,54.4,35581833.0,0.0978809283551969,0.1851851851851851,0.2252251831183498,0.1929824960602375,0.2088888888888889,0.016822429906542,48.28,46.98500007629394,45.92250015258789,47.407499987284346,0.031916103736694,16030739.2,6533711.6,5.445883623023703,2.4535425163241054,54.5,43.35,55.29999923706055,42.75,0.2049632352903499,48.28,45.92250015258789,0.0433363942531025,0.0203299466693897,77.47172144592514,64.05305986344597,0,0.8923329075522091,0.0207058462705237,0.8716270612816853,0,3043236953.0,0.0247686635983575,3.0,3.0,4.0,4.0,6.0,7.0,2752,True,1935651715200.0,95.98,HIGH,高流動性,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,突破長紅K,突破長紅K,整理後轉強,整理後轉強,MA5：站上｜↑ 強勢｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：突破長紅K｜K線：整理後轉強,K棒型態：突破長紅K｜K線結構：整理後轉強,技術面偏強，若符合原策略可小量試單或續抱觀察。,ALPHA,ALPHA Trend Momentum,114.0,TEST,試單,強勢試單,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性
2026-05-04,2885,元大金,TWSE,52.8,53.2,52.0,53.1,28751523.0,0.0172413793103447,0.0172413793103447,0.0630630468257709,0.05776890822682,0.127388571555381,0.2779783628163685,52.120000000000005,51.30500007629395,49.82250011444091,46.34916670481364,0.0165263483901793,29152878.8,26457442.2,1.0867083364543837,1.101878200455825,53.2,45.79999923706055,53.2,41.20000076293945,0.1393597130470828,52.120000000000005,49.82250011444091,0.0432674178063243,0.0341982379741923,81.71888609422527,75.20646554073478,0,1.7101515953602018,1.540262745921328,0.1698888494388737,0,5866928215.0,0.0134444305635426,2.0,2.0,4.0,3.0,6.0,7.0,2752,True,1526705871300.0,95.05,HIGH,高流動性,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,下影支撐K,下影支撐K,整理後轉強,整理後轉強,MA5：站上｜↑ 強勢｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：下影支撐K｜K線：整理後轉強,K棒型態：下影支撐K｜K線結構：整理後轉強,技術面偏強，若符合原策略可小量試單或續抱觀察。,ALPHA,ALPHA Trend Momentum,114.0,TEST,試單,強勢試單,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性
2026-05-04,3030,德律,TWSE,347.0,376.5,345.0,376.5,9600169.0,0.0992700729927007,0.1496183206106869,0.1933438985736926,0.1122599704579025,0.4678362573099415,1.0743801652892562,340.8,338.3,315.175,255.41666666666663,0.0501734637596936,6882532.8,8158508.7,1.176706350757461,0.8436018214946561,376.5,243.0,376.5,176.0,0.3545816733058311,340.8,315.175,0.0680610889772428,0.0698404616426685,65.95300360504434,55.23075024935025,1,24.45378139681128,22.621359870714283,1.8324215260969967,1,459564111.0,0.0234244110037094,2.0,3.0,3.0,4.0,5.0,6.0,2752,True,3614463628500.0,94.02,HIGH,高流動性,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,突破長紅K,突破長紅K,整理後轉強,整理後轉強,MA5：站上｜↑ 強勢｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：突破長紅K｜K線：整理後轉強,K棒型態：突破長紅K｜K線結構：整理後轉強,技術面偏強，若符合原策略可小量試單或續抱觀察。,ALPHA,ALPHA Trend Momentum,114.0,TEST,試單,強勢試單,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性
2026-05-04,2345,智邦,TWSE,2380.0,2505.0,2360.0,2505.0,4412365.0,0.0986842105263157,0.0915032679738561,0.1705607476635513,0.2101449275362319,0.5090361445783131,1.1319148936170214,2293.0,2208.0,2015.25,1608.4166666666667,0.044156788218475,4738391.4,4514185.35,0.9774443577067564,1.049667001378222,2505.0,1580.0,2505.0,1090.0,0.3692614770457608,2293.0,2015.25,0.1108782435129297,0.0900608519269289,85.12111124574133,80.84704167883612,1,196.559989902662,170.99648227484246,25.56350762781952,0,1792228172.0,0.0081952514060419,2.0,2.0,4.0,4.0,7.0,7.0,2752,True,11052974325000.0,92.3,HIGH,高流動性,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：站上｜↑ 強勢,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,突破長紅K,突破長紅K,整理後轉強,整理後轉強,MA5：站上｜↑ 強勢｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：突破長紅K｜K線：整理後轉強,K棒型態：突破長紅K｜K線結構：整理後轉強,技術面偏強，若符合原策略可小量試單或續抱觀察。,ALPHA,ALPHA Trend Momentum,114.0,TEST,試單,強勢試單,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性
